Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day
-0.35766512,-0.24704248,0.04778718,-0.6581318,0.79941696,-0.056848437,-0.16817082,1.4725558,-0.1568511,0.32494983,194
-0.34379387,-0.25606725,0.04710785,-0.6480824,0.7775034,-0.07787404,-0.2265823,1.5267336,-0.15306887,0.3541239,195
-0.30609295,-0.3077723,-0.32882267,-0.591079,0.8133966,0.17892376,-0.18428333,1.3980485,-0.15002933,0.4777107,196
-0.30675235,-0.33612773,-0.47635886,-0.57129514,0.80225945,-0.07890673,-0.49273938,2.0089579,-0.015741814,0.4667047,197
-0.2657191,-0.30684522,-0.3878082,-0.5903961,0.79845977,-0.031235574,-0.39987993,1.8718818,0.022122974,0.28941956,198
-0.27383018,-0.27627176,-0.32454464,-0.547385,0.7394129,-0.07098191,-0.39094424,1.8106375,-0.012676194,0.34658352,199
-0.31540424,-0.2671277,-0.21333222,-0.5216403,0.5696763,-0.06478463,-0.57053566,2.015746,-0.01410339,0.38150564,200
-0.32699093,-0.24447542,-0.18869999,-0.488262,0.5388603,-0.10973198,-0.48908114,1.9732647,-0.14563799,0.4807544,201
-0.29288286,-0.24449559,-0.1897472,-0.46383697,0.51281923,-0.10556571,-0.47897923,1.8992345,-0.09024439,0.45369825,202
-0.36211547,-0.14897141,-0.32962522,-0.3679956,0.8154564,-0.18686283,-0.39494044,1.1433505,0.19429596,0.6374082,203
-0.25387657,-0.15986666,-0.24465281,-0.1072644,0.82919925,-0.09704948,-0.39559123,0.30530512,-0.17959353,1.3033904,204
-0.25315318,-0.14464004,-0.18571708,-0.15227394,0.81403816,-0.24749416,-0.35215855,0.31156367,-0.052206326,1.2620414,205
-0.29339865,-0.15877147,-0.26019222,-0.14796112,0.79830325,-0.17614625,-0.33207172,0.3649947,0.019923573,1.1853199,206
-0.2587007,-0.110523716,-0.12799594,-0.059960667,0.7110621,-0.30913544,-0.2615708,0.096622825,0.18923491,1.1309675,207
-0.24700414,-0.12128898,0.037885524,-0.102984816,0.68825185,-0.22688287,-0.2931231,0.07357614,0.28973535,0.901835,208
-0.18038209,-0.10194892,-0.12748931,-0.12515736,0.60217255,-0.26282042,-0.2505755,0.07808519,0.48429096,0.8838249,209
-0.12737226,-0.1107321,-0.093180425,-0.20526855,0.6304793,-0.28124687,-0.2815394,0.2939107,0.31606844,0.85888124,210
-0.26311165,-0.2651141,-0.024023563,-0.21288551,0.6568287,-0.2948218,-0.4246618,0.5686201,0.6868945,0.5722752,211
-0.34461832,-0.2565668,0.07419534,-0.152337,0.74437594,-0.26730227,-0.42364347,0.39213464,0.56718713,0.66657484,212
-0.29709226,-0.2305515,0.07273289,-0.13615382,0.7504219,-0.25053427,-0.3419739,0.2638037,0.6664303,0.50291705,213
-0.32623184,-0.2709629,-0.13882613,-0.12551814,0.8367897,-0.012205954,-0.3309083,0.4365802,0.17981602,0.75146735,214
-0.13544312,-0.17184998,-0.043554544,-0.083809115,0.65765643,-0.06629944,-0.22868948,0.27223626,0.056480777,0.7432722,215
-0.22184198,-0.11810639,0.027851999,-0.009135557,0.67547554,-0.086038455,-0.17097133,0.07213073,0.0911542,0.7394812,216
-0.25818032,-0.13364656,0.060872853,-0.064863905,0.6458274,-0.062011994,-0.21563691,0.29182458,-0.0689575,0.8047723,217
-0.27085492,-0.11039583,0.07926931,-0.055374395,0.68944895,-0.006758909,-0.18243694,0.26070032,-0.08540638,0.6818088,218
-0.29307678,-0.112102985,-0.012177805,-0.034719568,0.7231782,0.16773987,-0.035038482,0.027516143,-0.11876195,0.6874434,219
-0.28990892,-0.1135114,-0.005027442,-0.0012954746,0.6808475,0.17823486,-0.09458445,0.11003503,-0.12090409,0.65611434,220
-0.2744797,-0.10371776,0.008338333,-0.023113148,0.6250786,0.18122594,-0.10141021,0.14287275,-0.11822293,0.66342807,221
-0.14869781,-0.17862156,-0.30438456,-0.02289041,0.61381495,0.098876126,-0.19349669,0.27864838,0.038277566,0.818474,222
-0.15225093,-0.3151432,-0.27901825,-0.0068416446,0.46128976,0.2005133,-0.30560595,0.5500159,0.26348305,0.58355796,223
-0.04343763,-0.2588688,-0.5402556,-0.021013146,0.233333,0.49291018,-0.46440026,1.0345259,-0.067774996,0.63498145,224
-0.16021876,-0.22961754,-0.42542958,0.07970921,0.20684643,0.44972023,-0.4093679,0.8326814,-0.09499266,0.7506692,225
-0.09529768,-0.21728031,-0.48933965,-0.019979062,0.2237327,0.5610258,-0.2772108,0.63271487,-0.005993185,0.6876273,226
-0.09755985,-0.19721471,-0.42962527,0.0029168767,0.21970674,0.61467314,-0.25338697,0.54455054,-0.009347974,0.60528743,227
-0.058680445,-0.20025265,-0.44028193,-0.151134,0.25190035,0.37680602,-0.32541257,0.85025644,0.022619588,0.6741792,228
-0.037256155,-0.18311416,-0.37615356,-0.031630628,0.25817207,0.20147489,-0.30037668,0.5815116,0.009541456,0.87783116,229
-0.054160107,-0.18734255,-0.34407982,-0.032458853,0.27840754,0.19408804,-0.27271035,0.5680275,-0.014661437,0.8648901,230
-0.10826118,-0.14861208,-0.52548414,-0.14138748,0.28600273,0.53142935,-0.2969338,0.94188046,-0.20782928,0.6691955,231
-0.10969069,-0.17431657,-0.45198515,-0.11406096,0.33950177,0.4558639,-0.32639647,0.9027278,-0.11763823,0.5959946,232
-0.08987091,-0.1683652,-0.432412,-0.10514067,0.3134793,0.45782098,-0.29297408,0.81596696,-0.09326374,0.59475935,233
-0.06400245,-0.13337824,-0.40467012,-0.11546771,0.32661557,0.46058065,-0.2885067,0.7495763,-0.07476612,0.54401886,234
-0.019440081,-0.13230364,-0.3818133,-0.16625974,0.3424721,0.40374103,-0.2595629,0.6856684,-0.022682011,0.55018014,235
0.029649481,-0.15311582,-0.3075827,-0.15172032,0.322589,0.40438932,-0.27306256,0.63378984,0.011916104,0.4831476,236
-0.011042824,-0.13861658,-0.29761136,-0.20860587,0.41744012,0.31772086,-0.17447859,0.374035,0.26787207,0.45328718,237
-0.012108162,-0.12534523,-0.26576883,-0.1730106,0.39757547,0.3234904,-0.13952155,0.25912094,0.1990014,0.53656614,238
0.02340785,-0.079095155,-0.25467074,-0.088204905,0.359216,0.09134341,-0.08239677,0.06151247,0.20028107,0.7686067,239
0.004114382,-0.057076823,-0.23722693,-0.09261581,0.38299903,0.0773542,-0.0037636743,-0.06871642,0.20758963,0.7873424,240
0.003704788,-0.064519644,-0.2718726,-0.10103446,0.3747356,0.08618895,-0.033012677,0.03530457,0.07050028,0.9000052,241
-0.0009072995,-0.063909866,-0.23972793,-0.1080048,0.3983279,0.0709684,-0.052490655,0.06636332,0.048139777,0.8812412,242
0.016543387,-0.060225114,-0.24096677,-0.11738671,0.36617348,0.07836353,-0.06481459,0.10165631,0.06038732,0.8602691,243
-0.02353193,-0.04481425,-0.23699632,-0.107185416,0.33832324,0.07592305,-0.06932212,0.21428631,0.055495784,0.79782164,244
-0.119714536,-0.017530978,-0.22859801,-0.084911846,0.41300637,0.0689744,-0.061792437,0.13111533,0.16533954,0.7341122,245
-0.17065622,-0.04961588,-0.0538815,-0.18952736,0.7271903,-0.12577967,-0.17522866,0.35507008,0.13718633,0.54524255,246
-0.19078459,-0.04189225,0.035634287,-0.19705476,1.0242784,-0.0050564455,-0.18215504,0.33551484,-0.12695281,0.34846842,247
-0.38035303,-0.054924496,-0.017248455,-0.23167334,1.1581272,0.1522279,-0.10021335,0.33460137,-0.1478587,0.28731495,248
-0.3677396,-0.028445968,0.10453502,-0.13709433,1.0262814,-0.008166644,-0.06524524,0.21583548,-0.1718876,0.43192753,249
