Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day
-0.017280713,-0.12254266,-0.09696588,-0.2257763,0.69700366,0.77185327,0.16309604,0.25515231,0.05627402,0.2654756,-0.40556923,0.09100634,-0.13676572,0.024643196,-0.31960392,24
-0.044807207,-0.1225122,-0.14346275,-0.21200624,0.66402584,0.851817,0.12251209,0.26567167,0.04156222,0.22568662,-0.26868457,0.0319745,-0.09288127,-0.022895312,-0.29600045,25
-0.06216909,-0.12204001,-0.16833058,-0.18427312,0.61710393,0.8919549,0.102226734,0.23999266,0.01824948,0.1869316,-0.13593957,0.009501382,-0.058208115,0.0171012,-0.35210136,26
-0.03563426,-0.11424577,-0.11591071,-0.19084273,0.59181374,0.82904136,0.09280962,0.25713235,-0.0462905,0.25720936,-0.28535333,0.0028514818,-0.0291883,0.15802282,-0.37141514,27
-0.05237091,-0.08931984,-0.111220054,-0.1475436,0.59234816,0.84737164,0.08618838,0.18862817,-0.099395595,0.24327695,-0.24322677,-0.01875953,-0.013612239,0.18119203,-0.36355683,28
-0.035122216,-0.10551309,-0.08191543,-0.13932419,0.5251159,0.8248342,0.105187684,0.22434057,-0.10575154,0.17369594,-0.19133449,-0.08902144,0.00041304136,0.24397413,-0.34957913,29
-0.03779789,-0.10621998,-0.094477296,-0.13910955,0.52132446,0.8125463,0.061196715,0.21830197,-0.14374189,0.19164474,-0.09925441,-0.08569251,0.008935666,0.22348067,-0.33113697,30
-0.03494778,-0.101996236,-0.07373892,-0.13799559,0.49352935,0.8007111,0.06818551,0.17487004,-0.16845874,0.20021065,-0.03539733,-0.088072725,0.0015496005,0.22003438,-0.31848326,31
-0.05704394,-0.07775904,-0.06943224,-0.14074002,0.4553117,0.7673826,0.08047609,0.17774226,-0.15810075,0.20663343,-0.012292906,-0.115681835,0.024266193,0.18927665,-0.2700382,32
-0.037743356,-0.037631802,-0.03684062,-0.19993903,0.39943698,0.9325844,0.13188101,0.110108666,-0.021682698,-0.00726335,0.015133232,-0.14035545,0.06307936,0.18431953,-0.35508683,33
-0.024361867,-0.06475116,-0.025371652,-0.1708928,0.36590728,0.8803799,0.08079666,0.1443019,-0.0612509,0.055009738,-0.018793818,-0.12522662,0.09829986,0.18466672,-0.31871328,34
-0.081398614,-0.07888706,-0.00013649846,-0.17997932,0.47279808,0.7468324,0.07311079,0.1544961,-0.021333659,0.043731,-0.029861666,-0.11996691,0.15736711,0.15012376,-0.28689548,35
-0.004359169,-0.102077395,-0.02843348,-0.24353044,0.47329855,0.5381481,0.007702781,0.30078855,-0.0039581587,0.2644637,-0.020634469,-0.11574125,0.1959026,0.07543681,-0.33700672,36
0.012116346,-0.081999175,-0.050768368,-0.20533222,0.45522818,0.51919353,0.09905208,0.20048194,0.007853176,0.29217964,-0.119132176,-0.09892717,0.17663637,0.065878645,-0.2724608,37
