Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day,Model
0.081307724,0.05528589,-0.47698,-0.18168879,0.05392966,-0.71126497,-0.059826974,0.43265283,-0.59700614,2.4035907,121,Sequential RNN
0.22771612,-0.018718518,-0.75789917,-0.2938529,0.029617898,-0.86029404,-0.17525856,0.8810542,-0.6810951,2.64873,122,Sequential RNN
0.08965241,-0.28953695,-0.6776501,-0.41806978,0.10514914,-0.46069098,-0.37695304,1.8492593,-1.1877115,2.3665516,123,Sequential RNN
0.03602817,-0.068993,-0.74444324,-0.32499304,0.11382943,-0.9929603,-0.20961644,1.1020406,-1.1592076,3.2483153,124,Sequential RNN
0.07222102,0.060254782,-0.4008932,-0.07836472,-0.013753605,-0.5805811,-0.023536712,0.15343748,-0.36682048,2.1780367,125,Sequential RNN
0.0043015657,-0.055094715,-0.33399037,-0.104684584,0.02987798,-0.95172846,-0.11293479,0.5260593,-0.52478147,2.5229754,126,Sequential RNN
-0.060632236,0.04800324,-0.3704862,-0.08445932,0.18620163,-0.7819997,0.0021374421,0.15125838,-0.50270754,2.4126842,127,Sequential RNN
-0.060801856,-0.18787561,-0.47270495,-0.14050682,0.039013457,-0.20666628,-0.21937524,1.101396,-1.4855157,2.633037,128,Sequential RNN
0.06786249,-0.033773385,-0.47745973,-0.056146543,0.00736875,-0.9542043,-0.15347917,0.588987,-0.83939147,2.8502364,129,Sequential RNN
-0.02506861,0.00905606,-0.3156851,-0.048898604,0.010414389,-0.69129163,-0.06439079,0.40486932,-0.7463955,2.4673905,130,Sequential RNN
-0.13848405,0.21029493,-0.34846956,0.0485461,0.009895401,-0.9126002,0.019497558,0.17943177,-0.8007495,2.7326374,131,Sequential RNN
-0.08994604,-0.076419,-0.21831654,-0.105395235,0.16159806,-0.8397462,-0.0728095,0.35833368,-0.23322773,2.1159284,132,Sequential RNN
-0.1806679,-0.23262534,-0.44782397,-0.29032272,0.3956498,-1.1335756,-0.15717342,0.94401747,-0.4927197,2.5952413,133,Sequential RNN
0.031144522,-0.36948672,-0.40583456,-0.2763673,0.36572206,-0.758878,-0.4150357,1.5035821,-0.17815374,1.5033073,134,Sequential RNN
-0.1958657,-0.3907014,-0.3615172,-0.26613757,0.20848775,-0.26832977,-0.20262843,1.4761074,-0.8681725,1.8687575,135,Sequential RNN
