Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
183,-0.5284265,3.8761966,2.88733,2.360169,1.4510272,2,MAP,Normal,Sequential RNN
184,-0.31799573,2.1981766,1.179036,0.63573587,1.4954503,2,MAP,Normal,Sequential RNN
185,2.649922,2.197387,1.162396,0.610646,1.5187085,2,MAP,Normal,Sequential RNN
186,0.8632488,3.965068,2.9274192,2.3742523,1.5226084,2,MAP,Normal,Sequential RNN
187,-3.0884366,4.1675386,3.176378,2.647994,1.454393,2,MAP,Normal,Sequential RNN
188,-4.4932795,6.538419,5.11834,4.361301,2.0837722,2,MAP,Normal,Sequential RNN
189,-2.1593373,2.9735727,1.7083305,1.0338346,1.8565707,2,MAP,Normal,Sequential RNN
190,4.044217,5.4072804,4.0874057,3.3837852,1.9367365,2,MAP,Normal,Sequential RNN
191,1.9198675,3.8781128,2.7800522,2.1946802,1.6112545,2,MAP,Normal,Sequential RNN
192,-1.6891301,3.2128859,2.2381923,1.7185868,1.43023,2,MAP,Normal,Sequential RNN
193,-0.12727877,4.4246287,3.1740968,2.5074427,1.8349856,2,MAP,Normal,Sequential RNN
194,0.4943353,3.0449882,2.090279,1.5813271,1.4009056,2,MAP,Normal,Sequential RNN
195,0.9194131,2.7428594,1.8071353,1.3083043,1.3730476,2,MAP,Normal,Sequential RNN
196,-0.23049033,2.6972768,1.733186,1.2192328,1.414672,2,MAP,Normal,Sequential RNN
197,-3.6600664,5.1372976,3.9335122,3.2917786,1.7663914,2,MAP,Normal,Sequential RNN
198,2.590975,3.949945,2.5642989,1.8256161,2.0332468,2,MAP,Normal,Sequential RNN
199,-2.195097,5.4685664,4.271944,3.6340292,1.7558802,2,MAP,Normal,Sequential RNN
200,2.1756797,3.4681165,2.1246004,1.4083769,1.971427,2,MAP,Normal,Sequential RNN
201,0.27871293,4.477304,3.4178216,2.8530157,1.554646,2,MAP,Normal,Sequential RNN
202,1.582433,2.2078288,1.1978128,0.659377,1.4820609,2,MAP,Normal,Sequential RNN
203,0.031097174,3.387826,2.4331315,1.9241874,1.400884,2,MAP,Normal,Sequential RNN
204,-0.2412821,2.2037024,1.1977521,0.6614836,1.4760953,2,MAP,Normal,Sequential RNN
205,-2.3295248,3.9093914,2.897122,2.357485,1.4853673,2,MAP,Normal,Sequential RNN
206,0.49484468,3.930219,2.5459373,1.807982,2.0312448,2,MAP,Normal,Sequential RNN
207,-0.7593651,2.8928256,1.9716179,1.4805256,1.3517466,2,MAP,Normal,Sequential RNN
208,2.3728383,3.4576488,2.3911638,1.8226246,1.5649215,2,MAP,Normal,Sequential RNN
209,-1.0641751,4.2244225,3.200667,2.6549065,1.502222,2,MAP,Normal,Sequential RNN
210,2.4813902,3.7981179,2.6589038,2.051593,1.6716415,2,MAP,Normal,Sequential RNN
211,-0.98650634,2.9602365,1.8660786,1.282787,1.605528,2,MAP,Normal,Sequential RNN
212,-0.38202417,4.4953365,3.3232112,2.6983554,1.7199345,2,MAP,Normal,Sequential RNN
213,-0.46222925,2.4058945,1.3928498,0.85279953,1.486505,2,MAP,Normal,Sequential RNN
214,4.230271,2.7943864,1.7662925,1.2182194,1.5085877,2,MAP,Normal,Sequential RNN
215,-1.6895237,3.7352316,2.6098292,2.0098815,1.6513746,2,MAP,Normal,Sequential RNN
216,0.43945014,3.2065272,1.9342533,1.2560087,1.8668889,2,MAP,Normal,Sequential RNN
217,-1.8539674,4.6794853,3.6137877,3.045668,1.5637667,2,MAP,Normal,Sequential RNN
218,0.4323023,4.198012,2.9242418,2.2451997,1.8690839,2,MAP,Normal,Sequential RNN
219,-0.11589994,2.3751965,1.3718792,0.8370144,1.4722316,2,MAP,Normal,Sequential RNN
220,-0.49221405,3.5086925,2.5393634,2.0226173,1.4223586,2,MAP,Normal,Sequential RNN
221,0.52034926,2.5737717,1.5546532,1.0113648,1.4954177,2,MAP,Normal,Sequential RNN
222,-1.2695754,3.6143587,2.676212,2.1760895,1.3766024,2,MAP,Normal,Sequential RNN
223,-0.6399904,4.917854,3.6619298,2.9924014,1.8428975,2,MAP,Normal,Sequential RNN
224,3.6526103,4.9524016,3.737962,3.0905488,1.7820249,2,MAP,Normal,Sequential RNN
225,-0.26776662,4.791414,3.6614325,3.0590434,1.6580938,2,MAP,Normal,Sequential RNN
226,0.99034804,2.3834372,1.3767722,0.8401229,1.4771436,2,MAP,Normal,Sequential RNN
227,-0.8656343,3.2790596,2.3590512,1.8685981,1.349987,2,MAP,Normal,Sequential RNN
228,1.7332946,5.1749434,3.9110687,3.2373016,1.8545644,2,MAP,Normal,Sequential RNN
229,1.2814565,3.1133962,2.146449,1.6309731,1.4188633,2,MAP,Normal,Sequential RNN
230,0.47266376,3.8675952,2.9104218,2.4001563,1.4045217,2,MAP,Normal,Sequential RNN
231,-0.9060788,3.610313,2.6677823,2.1653225,1.3830355,2,MAP,Normal,Sequential RNN
232,0.3704243,3.4244566,2.3315532,1.7489303,1.6036869,2,MAP,Normal,Sequential RNN
233,0.13822281,2.9335265,2.0122068,1.5210546,1.3519111,2,MAP,Normal,Sequential RNN
234,0.8749508,4.7720995,3.6520276,3.0549212,1.6435534,2,MAP,Normal,Sequential RNN
235,1.5871161,2.6474571,1.6732119,1.1538454,1.4295722,2,MAP,Normal,Sequential RNN
236,-1.9738779,4.089877,3.1028626,2.576689,1.4483093,2,MAP,Normal,Sequential RNN
237,-0.65907645,4.8424706,3.5728292,2.895988,1.8630261,2,MAP,Normal,Sequential RNN
238,0.34711945,3.0825124,2.0472186,1.4953071,1.5191529,2,MAP,Normal,Sequential RNN
239,0.910109,2.8166664,1.8876742,1.392432,1.3631694,2,MAP,Normal,Sequential RNN
240,0.16982639,3.2117705,2.2958891,1.8076361,1.3439313,2,MAP,Normal,Sequential RNN
241,0.5534476,3.4049492,2.4619935,1.9593073,1.3836591,2,MAP,Normal,Sequential RNN
242,-0.19877273,3.430547,2.5048056,2.0112963,1.3583994,2,MAP,Normal,Sequential RNN
243,0.58350164,2.0007653,1.005743,0.47530037,1.4600595,2,MAP,Normal,Sequential RNN
244,-3.8592086,4.781845,3.7102242,3.138947,1.5724578,2,MAP,Normal,Sequential RNN
245,0.97203267,2.887706,1.6431566,0.9796919,1.8262069,2,MAP,Normal,Sequential RNN
246,0.8359848,3.5005732,2.5594134,2.0576847,1.3810239,2,MAP,Normal,Sequential RNN
247,-4.9614105,3.2623832,2.3470223,1.8590466,1.3431678,2,MAP,Normal,Sequential RNN
248,2.1250412,3.5410118,2.181623,1.4569379,1.9947177,2,MAP,Normal,Sequential RNN
249,-2.7739909,4.7579994,3.670823,3.0912535,1.5952829,2,MAP,Normal,Sequential RNN
