Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
221,-0.12201548,1.1922665,0.6199997,0.39142722,0.42393845,15,5.0,MAP,t-Distribution,Sequential RNN
222,0.54194945,1.5349269,0.88562495,0.6262834,0.48100653,15,5.0,MAP,t-Distribution,Sequential RNN
223,0.8809819,1.4381462,0.6389991,0.3198069,0.59201276,15,5.0,MAP,t-Distribution,Sequential RNN
224,0.18474099,1.1154809,0.58767766,0.37686455,0.3909997,15,5.0,MAP,t-Distribution,Sequential RNN
225,-0.9457237,1.2313348,0.6969883,0.48356175,0.39584693,15,5.0,MAP,t-Distribution,Sequential RNN
226,-0.60702556,1.5141544,0.9643997,0.7448189,0.4072614,15,5.0,MAP,t-Distribution,Sequential RNN
227,-0.10958239,1.5566716,0.98070323,0.75065225,0.42668065,15,5.0,MAP,t-Distribution,Sequential RNN
228,-0.80346364,1.9271976,1.2542329,0.98544,0.49853608,15,5.0,MAP,t-Distribution,Sequential RNN
229,-0.5600615,1.4674373,0.940567,0.73012656,0.39030847,15,5.0,MAP,t-Distribution,Sequential RNN
230,1.2643343,1.6526712,1.2020187,1.0220209,0.3338459,15,5.0,MAP,t-Distribution,Sequential RNN
231,-0.5716653,0.8205611,0.39297408,0.22218898,0.31675893,15,5.0,MAP,t-Distribution,Sequential RNN
232,-0.2206622,1.5474318,0.9082535,0.6529554,0.473507,15,5.0,MAP,t-Distribution,Sequential RNN
233,-0.104029596,1.0527608,0.5325946,0.3248319,0.38534212,15,5.0,MAP,t-Distribution,Sequential RNN
234,0.33828273,0.9739148,0.3345576,0.079188064,0.4736395,15,5.0,MAP,t-Distribution,Sequential RNN
235,-0.5377617,1.1423451,0.60069966,0.3843578,0.401254,15,5.0,MAP,t-Distribution,Sequential RNN
