Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,Model
0.15463257,-0.06726259,0.63064504,-0.14230014,0.3125558,0.4871675,-0.07276523,0.62384284,0.17573372,0.07490201,-0.086711586,0.0008909227,-1.0671734,1.4336846,-1.4578422,99,Sequential RNN
0.030750647,0.03471192,-0.42382392,0.10875933,-0.047831755,1.8825984,0.022863565,-0.24609609,0.6307795,0.32359123,-0.3290137,-0.1479429,0.31557748,1.0612091,-2.2161324,100,Sequential RNN
0.13450533,-0.036452338,0.55900514,0.12932384,0.28464505,0.7020742,-0.043981597,0.17919031,0.08001756,0.095927976,-0.5194733,-0.14127024,-0.7112874,1.6303847,-1.3426089,101,Sequential RNN
0.088917345,-0.21977153,0.5475069,-0.1319541,0.39325917,0.7425046,-0.026211252,0.7121514,-0.23584427,0.63332564,-0.52465564,-0.24372116,-0.8723392,2.3592103,-2.2223778,102,Sequential RNN
0.075974435,-0.11429944,0.14915603,-0.25023144,0.21414526,1.4106779,-0.11541885,0.93252015,0.21199068,0.33243743,-0.40729722,-0.0379441,-0.41256824,0.22673185,-1.2158747,103,Sequential RNN
0.12159881,-0.2273584,0.42837062,-0.2591493,0.30677435,0.91922,-0.16675882,0.9539204,0.1600222,0.13253285,-0.3093959,-0.12750609,-0.8520039,1.4516083,-1.5318749,104,Sequential RNN
-0.03455187,-0.15489015,-0.1864543,-0.17794253,0.13442518,1.0043095,-0.12336322,0.91842234,0.27171743,0.24530493,-0.15029666,-0.11166885,-0.026974304,0.89192176,-1.4999597,105,Sequential RNN
-0.14839454,-0.16309923,-1.2001423,-0.24191804,-0.2430263,-0.092192106,-0.19540025,1.1337856,-0.16552293,0.36280033,-0.28273445,-0.13205247,2.0988314,0.74963397,-0.48056886,106,Sequential RNN
-0.042544927,-0.1672765,-0.5341454,-0.285643,0.07380637,0.43503377,-0.20352522,1.432361,-0.32057124,0.5696056,-0.5655965,-0.15642655,0.6490019,0.9228285,-0.80690783,107,Sequential RNN
-0.12597388,-0.09977707,-1.3653566,-0.14181411,-0.44605067,0.8883051,-0.03583119,0.461238,-0.015231821,0.6763922,-1.2796067,-0.089147545,2.7866716,0.2745599,-0.48837772,108,Sequential RNN
0.04186566,-0.15816659,-0.50916725,-0.28895816,-0.09737334,1.2944678,-0.10639828,1.0389085,0.60628873,0.09731623,-0.93541044,-0.12500788,0.8652014,0.2792076,-1.0027736,109,Sequential RNN
-0.09531129,-0.1550092,-0.8759266,-0.16986819,-0.2677995,0.5188861,-0.1056728,0.9689104,-0.16578525,0.20653029,-0.72311836,-0.11075027,1.9005857,0.6772843,-0.6029552,110,Sequential RNN
-0.06202941,-0.039725464,-0.8234697,-0.16128361,-0.2840693,1.0663412,0.08903143,-0.08321731,0.67666847,0.003784019,-0.9694966,-0.03526845,2.0886078,0.19654287,-0.66241586,111,Sequential RNN
0.29129687,0.1007977,0.84628105,-0.054010697,0.32110614,0.34156156,0.059302896,-0.14441341,0.030087002,1.4637622,-0.40895784,-0.21772648,-1.4266243,0.2059774,-0.40844005,112,Sequential RNN
0.051260307,0.05048043,0.7073909,0.12959653,0.14540873,1.1134675,0.031025264,-0.055883326,-0.26598117,0.47500774,-0.3484667,-0.15605663,-0.6025942,0.1599107,-0.4345659,113,Sequential RNN
-0.03816969,-0.10906867,0.7922225,-0.007578549,0.3336628,1.2789022,0.08146927,0.06521425,-0.2324374,0.94232523,-0.45386463,-0.3914874,-0.8623513,1.1580467,-1.5568854,114,Sequential RNN
0.12434649,-0.13980159,0.20502701,-0.047302894,-0.0167205,1.8904369,0.19105126,0.031251963,-0.16078253,0.5047117,-0.6279255,-0.10198961,-0.20344998,-0.11750442,-0.53134817,115,Sequential RNN
-0.108649634,-0.03153521,0.3171936,-0.021547465,0.143938,-0.43320408,0.020046286,0.26643932,0.00056190154,2.5339656,-0.4299853,0.15399012,-0.9528346,-0.40665656,-0.05172157,116,Sequential RNN
0.48709708,-0.46526873,1.217613,-0.78403795,0.8202603,0.7405806,-0.37765256,1.5687461,1.4794043,-0.37091705,0.5738108,-0.2583297,-2.6183648,0.93606836,-1.94901,117,Sequential RNN
0.1259421,-0.06403609,0.661074,-0.07148209,0.17735445,2.2599998,0.089889936,-0.0050369394,0.6644014,-0.9050886,-0.50251174,-0.015306438,-0.5116925,-0.85371345,-0.049793962,118,Sequential RNN
0.08733137,-0.10946991,0.8923854,-0.30426368,0.5463089,1.007123,-0.08966052,0.51609486,0.94385535,0.044781324,0.07178996,0.015751956,-1.3494084,-1.4505249,0.17790557,119,Sequential RNN
0.2967687,0.28553864,1.2150061,-0.1275541,0.28501034,2.170276,0.15250106,-0.21328367,0.42774287,-0.6184425,-0.9021219,0.043117672,-1.1077924,-0.4611093,-0.44565776,120,Sequential RNN
0.15590934,0.05663661,-0.71754104,-0.16920528,-0.040728617,-0.9855982,0.0005000698,0.12734735,-0.65563685,2.3782203,1.1276102,0.4029828,-0.3159302,1.2738662,-1.6384326,121,Sequential RNN
0.17895629,-0.22915937,-0.13195774,-0.12458707,-0.042147532,0.7195649,-0.06480305,0.03310434,0.5317691,0.7942803,0.23544325,0.37409303,0.15837991,-0.6387643,-0.7941716,122,Sequential RNN
0.29253104,0.4634013,1.1381412,0.07307512,0.07539499,1.3405256,0.18414666,-0.59959155,0.3179567,-0.37570885,-1.2209332,-1.1110216,-0.35032248,1.6352702,-0.8628647,123,Sequential RNN
0.7565041,-0.447057,1.0161998,-0.021374267,0.3725672,1.6777686,-0.069240354,0.08575861,0.5772722,0.21557945,-0.8021483,-0.07529997,-1.2240447,-0.46433803,-0.5981468,124,Sequential RNN
0.30038255,-0.6911812,0.0066786287,0.13367996,-0.033082508,0.6772259,0.06221035,-0.18549182,0.11202302,0.95452577,-0.59893155,0.37284306,0.23765732,0.42590228,-0.7744419,125,Sequential RNN
-0.43503466,0.08101191,0.20125848,0.007188688,0.25506553,0.9916829,-0.0018656958,-0.07610765,0.7210231,0.015710795,0.15660006,-0.5867045,0.10945547,0.63975096,-1.0790355,126,Sequential RNN
