Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-1.8591952,0.18989956,1.0810955,0.73357594,0.8546242,176,Sequential RNN
-2.442038,-0.6494861,2.0849624,0.7935958,1.212966,177,Sequential RNN
-1.4833531,-0.23026915,1.4984426,0.6797193,0.53546035,178,Sequential RNN
-0.75426424,-0.09952606,0.27311087,0.30553323,1.2751461,179,Sequential RNN
-1.7394259,-0.2620187,1.257911,1.0724735,0.6710601,180,Sequential RNN
-1.461652,-0.24356659,1.3952887,0.83121943,0.47871056,181,Sequential RNN
-0.87781084,-1.0769202,2.3546689,0.15918086,0.4408812,182,Sequential RNN
-0.61098504,-0.32617283,1.3847005,-0.026949044,0.57940644,183,Sequential RNN
-0.3893521,-0.5382989,1.7531852,-0.5086135,0.6830794,184,Sequential RNN
-0.3196905,-0.25379676,0.98158205,-0.43321645,1.0251217,185,Sequential RNN
0.02354383,-0.13933252,0.6159519,-0.4299866,0.9298234,186,Sequential RNN
-0.28412724,-0.16564557,0.7946341,-0.2987073,0.95384604,187,Sequential RNN
0.38175163,-0.8271112,1.143848,-0.32597566,0.6274872,188,Sequential RNN
-0.8758664,0.020273943,0.5326556,0.0027353347,1.3202015,189,Sequential RNN
-0.39773837,-0.596952,0.8309451,-1.6040455,2.7677908,190,Sequential RNN
-2.1275272,-0.14765953,1.804038,0.6863377,0.784811,191,Sequential RNN
-0.3886038,-0.065189146,1.0157968,-1.6132044,2.0512006,192,Sequential RNN
0.1812467,-0.10468488,0.40363753,-1.0706654,1.590466,193,Sequential RNN
-0.5765794,-0.18158627,0.9629388,-0.39864543,1.1938722,194,Sequential RNN
-0.22176276,-0.124416605,0.6394481,-0.5107613,1.2174926,195,Sequential RNN
-0.674895,-0.37909892,1.3133534,0.11122966,0.62941086,196,Sequential RNN
-1.0023884,-0.42499536,1.3566861,0.69012403,0.38057354,197,Sequential RNN
-0.08634852,-0.16273256,-0.08695327,0.06994897,1.2660854,198,Sequential RNN
-1.1471161,-0.22150649,1.1135957,0.7811082,0.4739186,199,Sequential RNN
-0.7696658,-0.25955665,1.0646347,0.18334164,0.78124607,200,Sequential RNN
-0.6362447,-0.36209,1.3048342,0.08529261,0.6082078,201,Sequential RNN
-0.4250792,-0.17328082,0.9532091,-0.07082574,0.71597666,202,Sequential RNN
-0.5182605,-0.09692584,1.0807847,-0.12588821,0.6602898,203,Sequential RNN
-0.09249619,-0.72862345,1.5628885,-0.48527703,0.74350816,204,Sequential RNN
0.21881336,-0.29876146,0.72595644,-1.1449279,1.4989195,205,Sequential RNN
0.05425684,-0.031525195,0.1350237,-0.6268126,1.4690572,206,Sequential RNN
-0.33167318,-0.06329347,0.3649477,-0.3411626,1.3711815,207,Sequential RNN
-0.7040433,-0.25884733,1.1082567,0.15662323,0.6980107,208,Sequential RNN
-0.8634452,0.014862127,1.3331007,0.11209093,0.40339148,209,Sequential RNN
-0.3406071,0.072918475,0.2175083,-0.43098125,1.4811616,210,Sequential RNN
-1.7939117,-0.1914537,1.3195527,0.42764002,1.2381727,211,Sequential RNN
-1.1658595,-0.34016296,1.1057962,-0.18105245,1.5812786,212,Sequential RNN
-1.1568707,-0.24870302,1.0517449,0.2502173,1.1036115,213,Sequential RNN
-0.76208216,-0.2672794,1.0632026,-0.012684095,0.97884303,214,Sequential RNN
-0.20737934,-0.30978236,1.000436,-0.0040409733,0.5207667,215,Sequential RNN
-0.3923501,0.22273205,0.21883047,-0.44140232,1.39219,216,Sequential RNN
-0.61230624,-0.14584169,1.015634,-0.25602412,0.99853814,217,Sequential RNN
0.28576776,-0.08918871,0.3231641,-0.4458683,0.92612517,218,Sequential RNN
-0.9436622,-0.42420295,1.317458,0.119091995,0.93131506,219,Sequential RNN
-1.0438697,-0.2530731,1.0890708,0.3446638,0.86320823,220,Sequential RNN
-0.9859452,-0.18637656,0.939351,0.40261564,0.83035517,221,Sequential RNN
-0.15283673,0.018411936,-0.36230075,0.0132068265,1.4835187,222,Sequential RNN
-0.32207605,-0.36240822,0.5124649,0.28535342,0.886666,223,Sequential RNN
0.24548306,-0.1234741,0.7954365,-0.29349375,0.3760483,224,Sequential RNN
-1.608934,0.095831275,0.65577316,-0.12951273,1.9868423,225,Sequential RNN
-0.96867937,-0.3048176,2.0105016,-1.1233262,1.3863215,226,Sequential RNN
-0.9307523,-0.10618627,0.23943491,0.70618004,1.0913236,227,Sequential RNN
-0.4792043,-0.08645615,0.4665003,0.062340796,1.0368193,228,Sequential RNN
-0.77371335,-0.18838733,0.8386436,0.13414082,0.9893163,229,Sequential RNN
-0.65755564,0.010150705,1.4230062,0.009009297,0.21538946,230,Sequential RNN
-0.46582085,0.05929956,1.1465908,-0.3120015,0.57193196,231,Sequential RNN
0.35783324,-0.024339981,0.12927516,-0.6338519,1.1710835,232,Sequential RNN
-0.008804361,-0.10816216,0.37149146,-0.31420884,1.0596839,233,Sequential RNN
-0.46999246,-0.015989,0.843634,-0.29469618,0.9370436,234,Sequential RNN
-0.119455695,-0.098567955,0.34850195,0.2756293,0.5938924,235,Sequential RNN
-0.7227048,-0.20084357,1.1495001,0.056293476,0.7177548,236,Sequential RNN
1.0639184,0.005280735,-0.29250094,-0.7880356,1.0113374,237,Sequential RNN
-0.70784813,-0.19970866,0.8986201,-0.28482038,1.2937571,238,Sequential RNN
-0.5864047,-0.2313538,1.2504249,-0.26817983,0.8355135,239,Sequential RNN
