Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Model
235,1.2539421,4.0394545,2.8379672,2.1975265,1.7642998,2,Sequential LSTM
236,-2.0444462,4.5584283,3.3261936,2.6693642,1.8094467,2,Sequential LSTM
237,-0.55780613,5.058805,3.8768399,3.2468052,1.7356328,2,Sequential LSTM
238,0.38378936,3.2291746,2.2369528,1.7080607,1.4570061,2,Sequential LSTM
239,0.7686594,3.2659197,2.2804155,1.7551025,1.4471434,2,Sequential LSTM
240,-0.00063949724,3.4498065,2.471388,1.9498527,1.4367374,2,Sequential LSTM
241,0.39833564,3.6399734,2.7094774,2.213486,1.3663672,2,Sequential LSTM
242,0.49532017,3.6564493,2.706784,2.2005754,1.3945144,2,Sequential LSTM
243,0.90930396,4.681325,3.3007648,2.564872,2.0272546,2,Sequential LSTM
244,-2.7966702,6.0114512,4.5111823,3.7114782,2.203041,2,Sequential LSTM
245,1.3630067,4.4207215,3.0807986,2.366566,1.9675817,2,Sequential LSTM
246,0.58865285,3.8346665,2.7380495,2.1535099,1.6103035,2,Sequential LSTM
247,-3.8384748,3.4510663,2.4905908,1.978619,1.4103888,2,Sequential LSTM
248,2.2008798,5.122097,3.5655448,2.7358408,2.2856863,2,Sequential LSTM
249,-1.5871375,5.377625,3.9362369,3.16792,2.116575,2,Sequential LSTM
