Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,N_Assets,Model
0.09272247,0.011692544,0.0638448,0.009291617,0.23816058,0.38493094,0.074630275,-0.05627795,0.14008698,0.386537,-0.03980371,-0.09269823,0.0016035647,-0.12319845,-0.09152243,26,15,BNN-DCC-GARCH
0.1849727,-0.0022471147,0.050678134,-0.0877587,0.23320313,0.35874003,0.05962473,0.03218747,-0.012040277,0.46921867,-0.08626366,-0.13889651,0.015516509,-0.0101694735,-0.06676567,27,15,BNN-DCC-GARCH
0.14830148,0.014503211,0.053744383,-0.043789636,0.22218159,0.35862815,0.056846414,0.03198031,0.028987903,0.4611254,-0.08913888,-0.13020392,0.011027655,-0.061414614,-0.06277947,28,15,BNN-DCC-GARCH
0.11538233,0.009238652,0.060287666,-0.016661815,0.21889442,0.34839493,0.06354317,0.020186875,0.0814612,0.43059525,-0.069909,-0.10712379,0.013437026,-0.10654492,-0.06118201,29,15,BNN-DCC-GARCH
0.13705288,-0.028283084,0.053503174,0.01576191,0.20772061,0.38046208,0.051401116,-0.0029215785,0.017160645,0.4291409,-0.055578988,-0.09955572,0.027873943,-0.094361566,-0.039376315,30,15,BNN-DCC-GARCH
0.12917908,-0.024171464,0.050788302,0.012509302,0.21000066,0.36831564,0.051701408,0.0046886685,0.060734138,0.42295054,-0.05497283,-0.09873768,0.016320275,-0.10581293,-0.04349309,31,15,BNN-DCC-GARCH
0.12912966,-0.07037096,0.09002854,0.026068386,0.21998304,0.36736205,0.044147592,-0.036753494,0.054204192,0.40949357,-0.033302505,-0.0663769,0.0440431,-0.12030072,-0.05735558,32,15,BNN-DCC-GARCH
0.06646513,0.00045418605,0.15856981,-0.10062895,0.15062234,0.4272994,0.122636266,-0.005647243,0.13388859,0.30004027,-0.15627794,-0.0912565,0.23391338,-0.1688789,-0.07119984,33,15,BNN-DCC-GARCH
0.10081669,0.0021123842,0.09468939,-0.017488193,0.16149846,0.41286972,0.14345661,-0.008037461,0.08048241,0.28581673,-0.090603486,-0.079616785,0.078965284,-0.13476564,-0.030196099,34,15,BNN-DCC-GARCH
0.107342094,0.004572392,0.06975123,-0.0060074795,0.19050303,0.3793032,0.09180673,0.01145104,0.08208373,0.37173456,-0.08266268,-0.09891376,0.048472546,-0.120786384,-0.048650242,35,15,BNN-DCC-GARCH
0.102153994,-0.042054273,0.057088576,-0.018396646,0.21287395,0.30679414,0.026135316,0.0667004,0.038506266,0.47376993,-0.077136874,-0.10052184,0.07689429,-0.08996379,-0.032843444,36,15,BNN-DCC-GARCH
0.10767736,-0.019338265,0.054573227,-0.012696352,0.21368681,0.32284877,0.041536752,0.043279782,0.06574046,0.4391655,-0.076394744,-0.096011385,0.057499234,-0.09689088,-0.04467626,37,15,BNN-DCC-GARCH
0.11765413,-0.023431528,-0.017376127,-0.009020792,0.29834405,0.30012405,0.11929047,0.012598088,0.0395387,0.33419046,0.019037059,-0.12932502,-0.0062518897,-0.010740266,-0.04463138,38,15,BNN-DCC-GARCH
0.11387325,0.03084729,0.03447673,0.02221111,0.26025683,0.3366007,0.08056712,-0.020274123,0.075456806,0.34039274,-0.047217157,-0.097117536,-0.024849312,-0.06879898,-0.036425423,39,15,BNN-DCC-GARCH
0.037788354,0.04997155,0.072221115,0.022826616,0.246209,0.3581726,0.05429073,-0.0018294542,0.011987526,0.40777412,-0.0999599,-0.12855318,0.05971831,-0.07585355,-0.014763867,40,15,BNN-DCC-GARCH
0.061746143,0.077740826,0.08109354,-0.0023587141,0.2220657,0.35735735,0.0701493,0.024003394,0.035022587,0.4024084,-0.09865667,-0.12939225,0.0479237,-0.11074965,-0.038353663,41,15,BNN-DCC-GARCH
0.14775766,0.05044206,0.06043277,-0.030298544,0.23018137,0.34238964,0.025073787,0.020508653,0.08738061,0.4044013,-0.09885219,-0.11098001,0.0366156,-0.10493853,-0.0601142,42,15,BNN-DCC-GARCH
0.16657433,0.07554906,0.04056343,-0.05908182,0.23927107,0.37390143,0.040482868,-0.01919755,0.04564069,0.42872488,-0.07688659,-0.113295615,0.012248212,-0.079491794,-0.0750026,43,15,BNN-DCC-GARCH
0.1406847,0.039806444,0.014188688,-0.0601945,0.24842997,0.365508,-0.020792712,-0.033197943,0.17751764,0.45933887,-0.07922177,-0.100112274,0.030092552,-0.04391332,-0.1381343,44,15,BNN-DCC-GARCH
0.14958152,0.06072005,0.033345986,0.07679412,0.2455791,0.34126943,-0.055715725,-0.0021615927,0.17642158,0.434037,-0.0981173,-0.107912935,-0.08055089,-0.05306748,-0.120222874,45,15,BNN-DCC-GARCH
-0.14170508,0.2932005,0.0006705294,-0.03203822,0.36171988,0.51315355,0.16219406,-0.16584027,-0.04704174,0.19978814,-0.054856382,-0.24904765,0.18877648,-0.05207996,0.023106156,46,15,BNN-DCC-GARCH
-0.019630117,0.14988379,0.038430706,-0.051444475,0.28390846,0.45492107,0.12599194,-0.08392009,0.007782044,0.33576393,-0.06320276,-0.18474278,0.11988262,-0.107814156,-0.0058101914,47,15,BNN-DCC-GARCH
0.059315257,0.046622884,0.056802448,-0.014133174,0.23835438,0.3874667,0.08984882,-0.020114208,0.07346816,0.38941884,-0.0655814,-0.12913522,0.05206349,-0.12015179,-0.044245154,48,15,BNN-DCC-GARCH
0.017651305,0.09763886,-0.002542679,-0.0014401525,0.24583495,0.37116584,0.12968309,-0.06713049,0.1844905,0.40222988,-0.015188987,-0.0809165,0.008859578,-0.17469792,-0.11563727,49,15,BNN-DCC-GARCH
0.059238147,0.07454202,0.056206495,-0.026244363,0.2607788,0.3278599,0.086828664,-0.044327863,0.14233302,0.4314391,-0.024350578,-0.07456715,-0.010545494,-0.16930957,-0.08988112,50,15,BNN-DCC-GARCH
