Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day,Model
-3.103615,-1.6968521,-10.973762,-1.4156107,-3.329109,-1.8603073,-2.0323946,4.3957224,4.190623,10.521622,17.25374,7.844712,-0.40636948,6.458187,2.2124915,0.68474,8.099576,-75.66431,2.5166895,2.3605337,15.551113,0.9496204,5.5249553,11.196125,13.496935,14.78909,2.4844418,0.608875,-29.657467,11,Sequential RNN
-3.250767,-2.8534927,-7.9128585,-0.7741799,-3.230772,0.2740964,-2.062073,5.2360215,2.2247987,9.413086,20.018278,5.2001686,-5.6464114,24.788143,-6.6835885,0.0007400859,4.9767323,-91.921524,5.3264875,7.7106485,17.639114,2.149095,9.542948,13.166979,12.307062,25.814762,1.5738704,0.23580572,-42.26317,12,Sequential RNN
0.2469896,-0.26977462,1.2838955,-0.15138455,0.6797542,0.040746756,-0.15982348,0.8504895,1.7821039,5.192968,2.356935,0.9146447,-5.3033333,0.92628765,-0.74310935,-0.033011485,-0.18421295,-4.3052573,0.21350835,-3.0814867,1.0751355,0.8602687,-0.1760571,-0.20454422,-0.08126353,-0.24922219,0.10145407,0.22922304,-0.8119242,13,Sequential RNN
0.40943554,-0.6401363,2.0117612,-0.48734242,1.3770982,-0.6876224,-0.11208109,1.8594339,0.98134434,7.958254,3.919771,1.5692319,-8.63142,1.4251772,-0.33746842,0.013690202,-0.48369023,-2.489407,0.45631096,-5.4044585,0.9535935,0.832383,-1.1641314,-0.99175256,-0.20536885,0.07917319,0.25475273,0.09516,-1.5616909,14,Sequential RNN
-1.0862484,-2.0920458,-1.9534973,-2.7775257,0.8416361,-4.6143765,-1.1715324,6.822597,4.390012,1.453905,14.58208,5.8866444,-9.196034,12.954564,-2.5144634,1.3899947,3.0283856,-42.46638,-0.5084237,5.089865,12.553226,-0.8445441,0.22705518,3.4692338,3.1929052,6.9934936,0.506386,1.2760774,-14.432988,15,Sequential RNN
-0.008083158,-0.58364457,0.39283952,-0.5740311,0.9243591,-0.8975672,-0.13354185,1.896827,1.509659,8.020101,4.763295,2.6636841,-7.1691227,1.4325299,0.024552658,0.14576864,-0.23884234,-7.060546,0.19166134,-4.99861,2.0622838,0.86022663,-1.3472936,-0.36274418,0.7428781,0.9386308,0.39572495,0.18929048,-2.7802844,16,Sequential RNN
0.31872222,-0.83020675,2.4999049,-0.42907488,1.7133671,-1.2497997,-0.06574569,2.1407862,1.4088556,12.097325,5.246914,3.1411786,-11.94287,-0.7904118,1.1168367,0.050746955,0.36140156,-5.1803217,0.61711186,-8.934892,1.594147,1.0130078,-1.8716909,-0.8272638,0.64063853,-0.40648356,0.53260726,0.2881353,-1.2529263,17,Sequential RNN
-0.22960153,-0.31716493,-1.0684077,-0.16954376,-0.1692564,-0.55480283,-0.065529555,0.52146155,0.7738538,4.4701257,1.3139272,1.1804622,-0.91124904,-0.24196199,0.738976,0.02261724,0.14139764,-4.4061246,0.31911358,-2.4986317,1.0826725,0.50478363,-0.32740366,0.7450176,0.7315988,0.5627686,0.450058,0.1511631,-1.7503194,18,Sequential RNN
-1.5558459,-4.271232,-3.950751,-0.95342475,-1.5073172,-5.34163,-2.3050883,7.7437863,-1.3938833,8.164064,13.769303,17.479792,-6.949806,-1.4895543,6.6593013,1.4726409,9.609161,-79.79074,1.3663749,1.9160537,17.447338,1.7656901,-2.98668,13.280763,11.864598,15.957237,1.870901,0.91792715,-17.788975,19,Sequential RNN
-3.0417461,-5.0513916,-8.729204,1.2150538,-1.7617251,-7.2109227,-4.4750047,10.122493,-7.1697426,17.956673,20.201134,19.768246,-8.823206,4.2438216,9.490045,0.87245375,14.858608,-101.00381,1.5433089,-2.293921,21.892143,2.5066009,-1.3828458,17.1134,16.725368,25.65787,4.156713,0.57877755,-36.95919,20,Sequential RNN
0.030150883,-0.77900666,-0.35579368,-0.39059958,0.6679306,-0.7893692,-0.56876266,2.0184538,2.388739,10.42898,5.7929683,0.3816565,-7.9377527,0.9922421,1.421185,0.000116420306,1.0763574,-9.625995,1.0315795,-6.474912,2.6877356,0.9141725,1.8756393,0.57043475,2.0188687,0.5136364,0.78967696,0.45430142,-8.132633,21,Sequential RNN
-0.33378246,-1.2565553,-2.3521268,-0.8268981,0.47022092,-1.0932449,-0.8892457,2.5931885,4.7455435,13.9783945,9.558639,0.8982486,-9.504899,2.7083116,1.8847483,-0.0277527,2.0797913,-20.886116,2.0351906,-8.201347,5.7564187,1.210676,3.3539245,1.7526364,3.748634,1.2650406,1.422881,0.79870033,-13.889221,22,Sequential RNN
