Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day
0.1971144,-0.07294325,-0.2195382,-0.1269956,0.1748556,0.20351927,0.102109,0.22662647,-0.09483694,-0.018614365,0.008808715,0.10920351,-0.016755551,0.102441706,-0.14411028,0.034913383,0.04989143,0.30798686,-0.07584562,0.026827652,0.23696189,0.17897925,-0.0008324765,-0.2516796,-0.11522877,-0.10306555,0.028205954,-0.0068127494,0.25881386,36
0.13084634,-0.078285545,-0.16656747,-0.09451305,0.11680283,0.16852003,0.204945,0.3264338,-0.12879042,0.005322513,-0.07661298,0.10220521,-0.06151325,0.05069193,-0.17664945,0.03063843,0.041538227,0.23161712,0.010380371,0.030365452,0.16924872,0.15249947,0.011065638,-0.13969243,-0.09978352,-0.061690368,0.1045285,0.011871787,0.1845771,37
0.13941045,-0.056604907,-0.16486244,-0.09927492,0.19989285,0.22455554,0.17014943,0.22689588,-0.11065934,0.07350553,-0.060399853,0.092920154,-0.0721841,0.060546376,-0.20578785,0.092537686,0.03539636,0.24298431,-0.015008867,0.025940819,0.038524214,0.17550683,0.011567165,-0.15037742,-0.1092125,-0.04244209,0.09684739,-0.01585871,0.19549203,38
0.18122105,-0.09089575,-0.17687798,-0.097386226,0.1340838,0.25780514,0.15812057,0.24267018,-0.10911508,0.042241994,-0.034335706,0.11278781,-0.03340858,0.05462321,-0.21262248,0.03214691,0.024119278,0.27429113,-0.03888019,0.044492237,0.09917823,0.16981012,-0.017214332,-0.15364975,-0.11636627,-0.037678096,0.09449149,-0.027216949,0.22356422,39
0.23580728,-0.078625016,-0.17444304,-0.09392862,0.10463143,0.23957226,0.1531468,0.22885846,-0.081757,0.025309302,-0.007169229,0.0847459,-0.059794556,0.033746686,-0.19945523,0.023765216,0.0055762557,0.24369562,-0.029598614,0.043922093,0.06637266,0.14626008,-0.0097428,-0.13475516,-0.09247947,-0.0139221335,0.15639053,-0.01789121,0.2017615,40
0.19646013,-0.07373851,-0.1540303,-0.12101496,0.13830982,0.27432686,0.16883501,0.26465625,-0.08650459,0.03527485,-0.032332752,0.06866042,-0.027982278,0.054159973,-0.21485673,0.03340424,0.011213748,0.24423449,-0.045959175,0.0481555,0.08908257,0.11246926,0.0007136662,-0.12870634,-0.104678616,-0.031248052,0.10532133,-0.029541232,0.2053154,41
0.32808506,-0.07036349,-0.08539502,-0.12744637,0.16176516,0.15690865,0.085041784,0.20210236,-0.060327157,-0.006413705,-0.006141233,-0.0018113105,-0.0014340288,0.07324681,-0.24065809,0.15406714,0.0026534784,0.21670356,-0.080635846,-0.018714437,0.11631577,0.12885308,0.056308128,-0.19392072,0.023902098,0.020473124,-0.015195306,-0.00649192,0.18852243,42
0.27504522,-0.08284764,-0.10152439,-0.09254672,0.17589934,0.17247815,0.060006104,0.18155888,-0.047110323,0.0047496087,0.026220977,0.0074377083,0.011035064,0.080351815,-0.25264087,0.1583654,-0.0024625426,0.21514633,-0.061186437,-0.004480615,0.12866062,0.13333271,0.047038592,-0.20059928,-0.011300688,0.03089919,-0.020494945,-0.018488191,0.18745692,43
0.3233905,-0.07939476,-0.09300444,-0.10509084,0.1323474,0.14755633,0.054129984,0.19717853,-0.039696153,-0.00654638,0.011594996,-0.009300633,0.03542648,0.078119785,-0.18763787,0.10541758,-0.020527877,0.18418135,-0.06644714,-0.023631563,0.13837111,0.092795335,0.053411413,-0.17678104,-0.0019306258,0.047360502,0.058582988,-0.010329672,0.16045472,44
0.2652532,-0.06927838,-0.12719281,-0.04103008,0.18861485,0.15046099,0.02100066,0.17452998,-0.046474554,-0.030589908,-0.01603333,-0.022108769,0.028206907,0.09910848,-0.2554979,0.17930666,-0.037603322,0.20208758,0.012107219,-0.03054444,0.075863235,0.12796685,0.050858002,-0.17200954,0.0033095798,0.038217142,0.021697242,0.034213457,0.17556103,45
0.22603923,-0.05912094,-0.18536115,-0.110965095,0.2296706,0.14517316,0.07808927,0.17926495,-0.07583843,0.021373203,0.016199274,-0.052083388,0.06799851,0.063529976,-0.17806672,0.20104039,0.0061889603,0.11023854,0.22926827,-0.22936113,0.17711683,0.12733617,0.06844102,-0.15551707,-0.079949774,0.013973217,0.022579445,0.044210263,0.09853242,46
0.25764498,-0.077765614,-0.20124756,-0.1324058,0.21562463,0.12932052,0.016101982,0.24169953,-0.102203146,-0.042717494,0.043557778,-0.051117007,-0.006168978,0.06972668,-0.12659493,0.12010026,0.06255807,0.10999591,0.23319244,-0.10180251,0.13166589,0.17306991,0.12027548,-0.20137708,-0.045850594,0.026591355,0.12658891,-0.06359878,0.07513517,47
0.27859738,-0.08980244,-0.22070113,-0.14329804,0.17419209,0.08212314,0.043747105,0.26067185,-0.07725719,-0.01687622,0.07977621,-0.033625193,-0.0146512,0.09625765,-0.07783433,0.15201372,0.024616392,0.09362606,0.18533896,-0.12644981,0.13459723,0.16628309,0.07432348,-0.17311312,-0.044966474,0.042334348,0.11531021,-0.059121657,0.07388793,48
0.20450522,-0.08152176,-0.20453994,-0.23723537,0.21492621,-0.020072764,0.068033576,0.31749767,-0.13171043,0.00077835645,0.10015851,0.018835727,-0.00047939984,0.16122079,-0.090913504,0.11962551,0.0018971412,0.09191121,0.13011608,-0.059579033,0.23661414,0.13829754,0.1267084,-0.20114872,-0.0600431,-0.013388159,0.11729832,-0.06464597,0.116853744,49
0.1465019,-0.04344821,-0.23766069,-0.31275734,0.29233426,0.0019193643,0.10699515,0.3104115,-0.19437484,0.08095404,0.14692411,-0.027814591,-0.02328381,0.055167273,-0.17045093,0.1051263,0.03903806,0.114519246,0.19757167,-0.025836552,0.19272396,0.10025216,0.17070508,-0.18583733,-0.033401012,-0.0492924,0.13624547,-0.0019318351,0.108699955,50
0.14691983,-0.054192502,-0.20875932,-0.28887042,0.28684637,0.058757816,0.083893046,0.3307123,-0.18909484,0.06002522,0.1512761,0.009474904,-0.028351445,0.019267458,-0.14788629,0.08278796,0.03398384,0.13117073,0.18538247,-0.032573953,0.18583111,0.10482768,0.118934624,-0.19804509,-0.026760299,-0.03037754,0.12696746,-0.025981179,0.113833986,51
0.14351018,-0.055138763,-0.17488362,-0.280557,0.28589454,0.06942737,0.07959616,0.29551017,-0.15602371,0.056856047,0.12790947,-0.014013342,-0.009326899,0.0017878467,-0.085009634,0.060771585,0.071136266,0.12265523,0.1905966,-0.04592306,0.18167216,0.062115096,0.120636106,-0.18646261,-0.034402255,-0.092040166,0.16722883,-0.001329615,0.09780702,52
0.062171035,-0.0005876372,-0.22820492,-0.22428979,0.31101394,0.12012076,0.024099972,0.37772924,-0.11265462,0.045668133,0.17799708,-0.00992441,-0.026162164,-0.023969771,-0.11260022,0.09511259,0.049564116,0.08538112,0.1800732,0.018732237,0.16057348,-0.010961322,0.112615444,-0.13536452,-0.08978633,0.016872583,0.13025163,-0.04169192,0.048221067,53
-0.0029891243,-0.013008185,-0.13305165,-0.2285998,0.3929465,0.087751195,0.0713303,0.29761162,-0.12707095,0.030708168,0.14609344,-0.03627505,-0.0036256486,-0.05741707,-0.12748718,0.08744727,-0.015005651,0.1146387,0.15277581,-0.01750224,0.15085751,-0.09217405,0.11395104,-0.14888403,0.1507889,0.010460808,0.14875665,-0.036800224,0.08377293,54
0.044087104,0.052725233,-0.04130739,-0.26427856,0.41549024,0.10699841,0.014854538,0.22736086,-0.121140495,0.046206195,0.12526739,-0.0077421325,0.026100727,-0.27046278,0.053672723,0.04681885,-0.048921872,0.1028355,0.2221061,-0.034313682,0.32248253,-0.14626445,0.03467447,-0.08435229,-0.0101281805,0.07190841,0.09955193,-0.06675619,0.082526825,55
0.0076815733,0.028053682,0.115463525,-0.187632,0.47726592,0.050860472,0.021184318,0.14242671,-0.08058184,0.004635301,0.05946038,-0.034438077,-0.0742328,-0.1821861,0.061799094,0.058757234,-0.0018714308,0.012727133,0.16050404,-0.029527845,0.18069182,-0.11172074,0.041845992,-0.052839093,0.09594793,0.031098695,0.15615092,0.043299705,0.005175462,56
0.026690673,0.020862244,0.048971344,-0.21935028,0.36511973,0.044048972,0.010195784,0.17974085,-0.079313904,0.028423436,0.09389586,0.0043874145,0.024305562,-0.17627706,0.07444089,0.049846403,-0.0012658117,-0.04138406,0.21742241,-0.00845231,0.2144441,-0.10484374,0.049036033,-0.058654405,0.041692425,0.02034907,0.18291605,0.023649758,-0.030897446,57
0.07241183,0.045948632,0.013277413,-0.19541524,0.4240105,0.068600275,0.06855928,0.11448362,-0.060405187,0.044232115,-0.028775215,0.00094189466,-0.06087406,-0.2627262,0.06714217,0.07027947,-0.018210135,-0.039906446,0.22971801,-0.010734135,0.15136227,-0.09917527,0.051270828,-0.0606953,0.11984056,0.089066975,0.20103079,0.015282359,-0.010541806,58
0.03788499,0.06346248,0.033413205,-0.13501033,0.44462717,0.043858744,0.044635303,0.037628103,-0.113013744,0.031468924,0.023928022,-0.09316511,-0.023507375,-0.29968217,0.07723382,0.1167133,0.05988601,0.020837741,0.13324176,-0.010640563,0.21896236,-0.059726242,0.14354111,-0.1474631,0.1943651,0.05867268,0.11710972,-0.08298683,0.06372491,59
0.08871279,0.021685146,0.034582127,-0.2183097,0.35412598,0.17767537,-0.007166129,0.22324315,-0.12633666,0.06521085,0.058104374,-0.04855229,0.023482079,-0.21074556,0.06245441,0.03670356,0.014199753,-0.0062225405,0.12120608,-0.034497105,0.1250224,-0.034483235,0.045963883,-0.1867263,0.14437252,0.033384174,0.23750868,-0.041378375,0.046780586,60
0.066446796,0.024874566,0.047163732,-0.1907879,0.4355793,0.13021787,0.0060263043,0.15499009,-0.10677909,0.085848816,0.0397344,-0.075921156,-0.041698754,-0.17717236,0.026134681,0.05408759,0.013360121,-0.011266518,0.10270929,-0.0037975544,0.11155061,-0.034448303,0.07095467,-0.12457997,0.13093083,0.050468776,0.22343037,-0.040937908,0.03288069,61
0.055698268,0.021787802,0.104398005,-0.14051126,0.48387405,0.18975621,-0.019309806,0.12218405,-0.105225496,0.22443719,0.07313396,0.031890996,-0.10677481,-0.19405368,0.082982086,-0.009070419,-0.0710699,0.020180685,-0.0059957225,-0.09170455,0.049074084,0.004322807,-0.023760887,-0.11388665,0.11695019,0.11554876,0.27819866,-0.13895538,0.045900762,62
0.032201685,0.019499406,0.066317,-0.16286044,0.50059706,0.17893296,-0.029465953,0.1684319,-0.08653013,0.13575794,0.08465836,-0.03450692,-0.06975191,-0.1683458,0.026776917,0.10375209,-0.04420462,0.071978666,-0.0031125245,-0.045925323,0.014004711,-0.012109082,0.028201027,-0.06930234,0.07293768,0.059346862,0.19943093,-0.1264471,0.08973696,63
-0.017974429,0.029215345,0.061483704,-0.06901522,0.4628374,0.15918635,-0.09958229,0.18877862,-0.04959944,0.123709574,0.1302758,0.011642876,-0.08252602,-0.11183669,-0.010371018,0.03247953,-0.06502808,0.047110174,0.09230273,0.01985537,0.02677388,0.005206429,-0.017466795,-0.05853895,0.0042926893,0.05062283,0.22279413,-0.1565223,0.06989378,64
0.05069517,0.023448125,0.023318466,-0.15223932,0.5390099,0.16488963,-0.033831988,0.09015681,-0.25920957,0.14813896,-0.06617477,-0.054680694,-0.103083074,0.018356929,0.0635443,0.01884858,-0.04064826,0.10552186,0.1921074,0.04602601,0.019072099,0.008893174,0.05323106,-0.011669889,0.0045597507,-0.047622707,0.20801821,-0.12927872,0.12060254,65
-0.004189186,0.0272431,0.027443372,-0.13244148,0.5476017,0.076255426,-0.024920143,0.13960595,-0.1849187,0.21472013,-0.004171627,0.023026967,-0.32608593,-0.021660833,-0.004353872,0.03411172,-0.077410854,0.08217728,0.10318942,0.058087874,0.075394966,0.056889642,-0.025541434,0.024427194,0.19839546,-0.032549903,0.17347726,-0.10773099,0.08392745,66
0.006511918,0.03633925,0.019426528,-0.19249743,0.54687345,0.11331579,-0.013756232,0.12223581,-0.159809,0.15992883,0.03100521,-0.0132397385,-0.27345312,-0.028104763,-0.07702558,0.12821421,-0.105463736,0.12944473,0.11738057,0.08195476,0.10366925,0.020947987,0.020670928,-0.0062520104,0.20142156,0.030742792,0.071874574,-0.18477316,0.11241665,67
-0.0003513657,0.06508021,-0.013870421,-0.17025726,0.5195787,0.13683948,-0.006893925,0.08820957,-0.13731088,0.14466235,0.047930505,0.0018235676,-0.24378571,0.0037687507,-0.07130234,0.12082681,-0.10555081,0.14067449,0.1024818,0.06017821,0.084006704,0.016602043,-0.004594681,-0.01744499,0.17425184,-0.0013756705,0.08943026,-0.15024056,0.1266333,68
-0.005583787,0.034648053,-0.016020916,-0.22201104,0.51071596,0.2152925,0.0007682127,0.12103426,-0.115156315,0.12993366,0.08619657,-0.029369494,-0.20967023,0.005339528,-0.063497335,0.097687624,-0.13815062,0.1393519,0.08905237,0.06345267,0.07472141,0.039101608,0.0010732048,0.0018985767,0.15399371,-0.04079849,0.10983228,-0.15888041,0.12504455,69
-0.0048153466,0.03519977,-0.036554795,-0.23008649,0.514638,0.1428535,-0.02448142,0.11775453,-0.08216579,0.12568055,0.11019295,0.023694262,-0.15970984,0.014177007,-0.05026795,0.10090168,-0.105013356,0.120098524,0.08565286,0.06275432,0.003849139,0.089891106,-0.042339183,0.032761797,0.11510248,-0.0459681,0.136934,-0.15796869,0.10723448,70
-0.0057748114,0.034515373,-0.06821776,-0.221418,0.48570374,0.086146906,-0.019967558,0.10803718,-0.07507348,0.11205842,0.09508777,0.09667343,-0.12751995,0.0022154895,-0.06375688,0.11053397,-0.10682813,0.11980036,0.10208911,0.05833518,-0.012550411,0.0969239,-0.06299698,0.02867751,0.14748566,-0.034071516,0.18762445,-0.17739569,0.10366274,71
-0.008552674,0.0321555,-0.06544195,-0.24422176,0.4852056,0.121347636,-0.020974161,0.13175264,-0.07832261,0.113003604,0.09228386,0.06838814,-0.09703385,0.0033726022,-0.056195408,0.12164158,-0.113763,0.14702892,0.101630285,0.057684243,0.0024455278,0.1071499,-0.05401859,0.021061292,0.10777996,-0.03834947,0.12454833,-0.19065595,0.12904984,72
-0.015569664,0.03442202,-0.057542592,-0.24967334,0.46828637,0.15739994,-0.018115202,0.15604125,-0.07581015,0.11031661,0.09105897,0.011399844,-0.064692244,0.014266817,-0.027277688,0.11329974,-0.1293464,0.11541,0.0980474,0.08046293,0.031896967,0.1003834,-0.01782863,-0.00019233448,0.11188018,-0.06735365,0.09406016,-0.17670637,0.111475654,73
0.019681256,0.034981556,-0.016144898,-0.23620293,0.42741844,0.15543829,-0.0028614432,0.15380612,-0.098330244,0.10237553,0.057309646,0.029426571,-0.03060778,0.0028692456,-0.020995868,0.13453506,-0.14866939,0.11698817,0.09396529,0.06592834,0.0818034,0.055055574,-0.041107792,0.011867135,0.109169744,-0.06496288,0.07983886,-0.17771608,0.10514108,74
0.020638308,0.036732975,-0.049227566,-0.21095516,0.42807606,0.1673591,-0.0017219877,0.12599465,-0.081512004,0.13546325,0.11774821,0.08782181,-0.059625804,0.11562589,-0.05713028,0.18128549,-0.15781543,0.053156536,0.09951863,0.055628255,0.036547728,0.01891643,-0.07129845,5.213253e-5,0.1230628,-0.047585867,0.106738456,-0.22820808,0.054713912,75
0.110018104,0.03788895,-0.037951875,-0.22188653,0.39170042,0.1400348,-0.016367657,0.19120038,-0.09034836,0.10515521,0.05761964,0.053685583,-0.07005551,0.12591842,-0.023287889,0.14756946,-0.1375642,0.049609896,0.011587208,0.04969942,0.06787765,0.06357948,-0.06023818,0.016200328,0.15788142,-0.049098685,0.0917119,-0.21104652,0.048907146,76
0.06421007,0.05727746,-0.033877388,-0.2208252,0.35647714,0.08484037,0.00469628,0.16146924,-0.056019213,0.06451194,0.08724967,0.026321746,-0.060802963,0.0938183,-0.020157019,0.1261805,-0.10671537,-0.010305969,0.050249897,0.03154161,0.08161358,0.023397692,-0.028190989,0.012209556,0.23846282,-0.068445094,0.21462739,-0.18063563,0.0068195853,77
0.061443474,0.041513633,-0.04181996,-0.19794406,0.3640743,0.11755797,-0.008146522,0.15667732,-0.08117635,0.13422877,0.04723334,0.05248993,-0.02024085,0.14136183,-0.015184979,0.12005965,-0.11107665,-0.008575607,4.565295e-5,0.091310695,0.037780497,0.06604909,-0.054458216,0.01408992,0.20018402,-0.100219496,0.121287264,-0.14998373,0.021439089,78
0.05988132,-0.013215428,-0.12699793,-0.20488212,0.4212761,0.03787169,0.10154811,0.058360513,-0.101677306,0.07464803,0.025951158,0.16536877,-0.007780528,0.02989154,-0.04192086,0.05249082,-0.10150305,-0.0030105526,-0.05794498,0.13897397,0.10927386,0.0857787,-0.018319922,0.048043605,0.17077339,-0.12525775,0.15826236,0.040585592,0.023530927,79
0.08705912,-0.010095922,-0.12280493,-0.17729197,0.4516614,0.08610793,0.06280211,0.019040678,-0.102944195,0.08556103,0.03398794,0.15768072,-0.045290582,0.03801008,-0.038927756,0.04307635,-0.08342008,0.017915545,-0.07497829,0.116926,0.074899964,0.10209382,-0.019207073,-0.003896895,0.2017778,-0.11188604,0.17280754,0.0031017947,0.036233917,80
0.09391475,-0.01745703,-0.20026316,-0.23356758,0.41428778,0.20820904,0.026329739,0.1121501,-0.013477679,0.14121401,0.08627561,0.11742125,-0.0915923,-0.018428314,-0.018481802,0.04609954,-0.10798648,0.0176595,-0.06371688,0.19282223,0.06850948,0.05878731,-0.1304053,-0.037875295,0.22528107,-0.07802699,0.16509457,-0.009215667,0.046438474,81
0.082471564,0.0120329475,-0.108710356,-0.23612976,0.35474524,0.1894617,0.08417457,-0.028981984,-0.16718867,0.15558812,0.1149974,0.075324535,0.05216388,0.053254902,0.01658398,0.051013634,-0.06964752,0.008839597,-0.040800408,0.18522464,-0.005927933,0.12893954,-0.14360183,-0.094840445,0.2759216,-0.15872987,0.14315376,0.030389136,0.040278066,82
0.1324035,0.008945666,-0.10899108,-0.2083066,0.33850297,0.15831974,0.06958911,-0.045582417,-0.14653313,0.09320016,0.112345144,0.10246252,0.032876734,0.06669944,0.049818814,0.035382345,-0.0668011,0.0065164464,-0.04112662,0.15090653,0.022481395,0.12571043,-0.1488728,-0.08300241,0.27946365,-0.117660366,0.14480793,0.008617042,0.027826978,83
0.06807357,0.0045276163,-0.098021045,-0.20196526,0.33044863,0.15362991,0.085049614,-0.017966012,-0.1252919,0.10045009,0.101323195,0.09092371,0.0038439212,0.10484601,0.055189088,0.052759048,-0.053940307,-0.004225925,-0.024993699,0.13627394,0.036267713,0.09801804,-0.14583862,-0.09065043,0.24553086,-0.12182835,0.152127,0.053686444,0.011753147,84
0.06138493,-0.019764898,-0.070175685,-0.28956026,0.38648465,0.13334084,0.1447576,-0.020758068,-0.1325607,0.10438231,0.14178243,0.11270154,-0.030053936,-0.02552297,-0.057213396,0.13719207,-0.012089824,0.06228263,0.069182515,0.09072092,0.03513813,0.12660839,-0.12816088,-0.052550465,0.17552738,-0.095491104,0.12602676,-0.011668288,0.03805738,85
0.067619644,0.051922172,-0.124974035,-0.19621584,0.3826538,0.15520501,0.050890606,-0.036505774,-0.1013184,0.07273225,0.19791563,-0.020891605,-0.05351785,0.010432071,-0.0605166,0.124727905,-0.008066726,0.05597856,-0.024280373,0.046308745,0.05540258,0.13443917,0.001886404,-0.020072306,0.12230605,-0.09963034,0.1933294,-0.03105822,0.053298093,86
0.018137643,0.028713617,-0.023618324,-0.25576016,0.41420683,0.10354621,0.075152144,0.05759719,-0.14634989,0.07701049,0.14010791,-0.015359304,0.008056496,-0.0489151,-0.09532309,0.12261805,0.0765033,0.0386578,0.08568241,0.06440697,0.16045988,0.0846386,0.001264143,-0.00921713,0.09658395,-0.23314236,0.08493455,0.06623042,0.023176763,87
0.043365333,-0.014440464,-0.055790678,-0.24098161,0.40466493,-0.042176384,0.010007546,0.1293245,-0.13135414,0.030846573,0.13690415,-0.032022644,-0.0020920509,0.006180367,-0.043066,0.18259105,0.08553986,0.018799389,0.0527193,0.12109933,0.19768944,0.101786196,0.09093073,-0.0011477307,0.13584954,-0.21741104,0.036588073,-0.024302842,0.019899273,88
0.023085602,-0.00013106954,-0.04720463,-0.22955789,0.39897105,-0.0005896237,0.056835134,0.03423752,-0.07924207,0.034531765,0.09424466,0.05366865,-0.0183822,-0.0092026405,-0.084946044,0.1978498,0.083498314,0.036863033,0.0021772056,0.10773431,0.17671447,0.11863249,0.04911589,0.0052278657,0.090583876,-0.14163563,0.08698877,-0.08132837,0.041259754,89
0.06436599,0.03873164,-0.033643555,-0.19353639,0.44723156,0.0016583389,0.09930929,-0.102835365,-0.091004096,0.035893865,0.054460365,0.04108092,-0.061785232,0.00065301836,-0.080379106,0.1682095,0.080016,0.07761783,-0.02063714,0.12150235,0.21966714,0.089126706,0.023304481,0.020520227,0.064067975,-0.12134137,0.06419932,-0.08674536,0.08029107,90
0.03858607,0.018289592,-0.037728578,-0.18321355,0.36775318,0.006822734,0.0855096,-0.073275186,-0.10941286,0.066489115,0.053989474,0.028807027,0.08731616,0.0116292145,-0.08880325,0.15308572,0.061401702,0.07645208,-0.030731464,0.123856276,0.1846969,0.096197,0.02424877,0.03154591,0.05137449,-0.11337759,0.085669026,-0.09282551,0.07564793,91
0.03626375,0.036991857,0.12239636,-0.1872878,0.36443973,0.026446585,0.092834845,-0.1514062,0.03785618,0.007783546,0.12748812,0.033200353,0.086851425,0.04768207,-0.036741186,0.10741356,0.013885602,-0.012824174,-0.010558929,0.0516504,0.1997771,-0.006938147,0.04747461,-0.10818673,0.06786555,-0.046440016,0.16494127,-0.11240866,-0.00045105003,92
-0.023483085,-0.04277003,-0.051701512,-0.15120241,0.42084083,-0.04904885,0.14574355,-0.039219454,-0.010928191,0.051203385,0.31227097,0.075535916,-0.019109696,-0.062150296,-0.0023811476,0.24446455,-0.05026504,-0.21057466,-0.16444723,0.16171436,0.25449014,0.05455307,-0.074579,0.0068491544,0.3421928,-0.16263466,0.1755912,0.058086287,-0.18904094,93
-0.03942342,0.007935982,0.05547847,-0.0787613,0.37483087,-0.15291971,0.12388096,-0.1083242,-0.031478167,0.06384142,0.2797701,0.018706767,-0.12195888,-0.059468947,0.059903722,0.27202773,-0.007218577,-0.26269618,-0.14367971,0.16831535,0.2205452,0.07155592,-0.030940408,0.04373268,0.31436944,-0.13427618,0.22951457,0.097955406,-0.23121889,94
-0.03884813,-0.021928066,0.018786654,-0.1029081,0.36018476,-0.18201075,0.09063558,-0.02101377,-0.072999075,0.055650927,0.29432172,0.046577882,-0.03856007,-0.10923701,0.009464842,0.23029791,-0.021017663,-0.14703879,-0.10255596,0.156248,0.19430855,0.10141128,-0.08456266,0.06121729,0.36265242,-0.17945477,0.27414355,-0.013349564,-0.12041698,95
-0.042811744,-0.019067416,0.035024606,-0.106507845,0.3850232,-0.13399027,0.07547239,0.027538786,-0.09314387,0.06562492,0.2949401,0.027446562,-0.06597455,-0.07723988,-0.012928681,0.1893144,-0.036152583,-0.064386606,-0.1244751,0.12500668,0.1764432,0.08327537,-0.06728625,0.013649144,0.29573652,-0.18465762,0.3078531,-0.024935871,-0.048790716,96
-0.036047425,-0.018401347,0.053528003,-0.04542961,0.31197864,-0.11642121,0.0851821,-0.09619346,-0.06388846,0.050592072,0.26197276,0.06518887,-0.032026004,-0.079635546,0.07944916,0.22488578,0.057490088,-0.14960614,-0.10001218,0.08892774,0.09020533,0.19555831,-0.073040515,0.007280774,0.27510023,-0.1873078,0.2594748,0.009695197,-0.11850013,97
-0.04141637,0.0022311888,0.11581426,-0.0071114586,0.28981045,-0.15510233,0.0861584,-0.12553087,-0.097749755,0.028617157,0.25253916,0.062475167,-0.064816214,-0.08522122,0.103146285,0.17559685,0.11544596,-0.18192329,-0.060745474,0.064546354,0.09986245,0.24544787,-0.09835007,0.03224372,0.23527226,-0.19104806,0.29286405,0.057884105,-0.15094055,98
-0.05249867,0.0055516986,0.11892823,0.003608427,0.23352066,-0.08537848,0.069822416,-0.08087406,-0.10942435,0.048912603,0.19037242,0.04053333,-0.039750148,-0.060962554,0.07365442,0.1446129,0.0665886,-0.13175829,-0.087295845,0.03829956,0.06845596,0.17517573,-0.08054928,0.07003963,0.20660207,-0.15244724,0.37310398,0.07675877,-0.12360247,99
-0.050715163,0.040846344,0.12231095,0.037309915,0.2558561,-0.18330905,0.07721584,-0.09475925,-0.17933919,-0.063390665,0.1651147,0.050915528,0.022561666,0.013795072,0.071635686,0.18472813,0.09036441,-0.074587554,-0.1494608,-0.021337513,0.14161818,0.13096707,-0.14223322,0.027587857,0.18775266,-0.16173923,0.32781675,0.17721868,-0.0047438694,100
-0.04291322,0.06722846,0.16509785,-0.032332946,0.213574,-0.17080651,0.026121577,0.05511088,-0.15040387,-0.10272694,0.05021128,0.034448743,0.031553973,0.14726835,0.07688351,0.16124383,-0.031607218,-0.025070336,-0.13609803,0.016852405,0.15122533,0.26459208,-0.11451709,0.026634425,0.12727977,-0.20861669,0.38571787,-0.039812215,0.053860743,101
-0.061238978,0.0471213,0.13379474,-0.049447127,0.15936913,-0.14197534,0.0131606795,0.093444236,-0.18844889,-0.083224975,0.16466726,0.00657053,0.061145153,0.099357866,0.015707267,0.18939178,0.024214042,0.021986155,-0.14405347,0.00021134235,0.18794526,0.22026615,-0.10288433,0.014923547,0.13813178,-0.25834477,0.35885355,-0.0030688702,0.08242499,102
-0.06407746,0.05596465,0.15018342,-0.049517103,0.18010068,-0.10986879,0.006809729,0.0907162,-0.19059901,-0.0795145,0.16706026,-0.027082922,0.076082386,0.104855575,0.0053493087,0.20776837,-0.0014590754,0.03696317,-0.12616551,0.0011537939,0.19847041,0.15944712,-0.099710695,0.053751804,0.12193163,-0.2647059,0.31755975,-0.012252483,0.090785176,103
-0.08133551,0.011637383,0.07530095,-0.13992947,0.29436103,-0.0645666,-0.0002135969,0.18172468,-0.14431009,-0.094359264,0.090896286,0.0046996516,0.09071058,0.07590789,0.045438528,0.067709364,-0.012989614,0.14144027,-0.084799774,-0.01395906,0.38351983,0.071844496,-0.17579581,0.024736555,0.1170979,-0.23650347,0.25989518,-0.059912246,0.17175397,104
-0.06445499,0.003920145,0.06957049,-0.1262419,0.2611492,-0.020111708,-0.002024754,0.17354192,-0.16540742,-0.09253887,0.10603214,-0.01305225,0.1121649,0.07481368,0.01718313,0.10481118,-0.015652688,0.14950682,-0.091855265,-0.029691407,0.3210019,0.082792,-0.15667126,0.04710304,0.10593219,-0.24547696,0.24864814,-0.034118693,0.1791273,105
-0.12036153,0.007456087,0.10489475,-0.08567258,0.23592985,0.2017795,0.028559659,0.08455369,-0.21439193,-0.06567078,0.073240586,-0.0070109307,0.15333179,-0.020393625,-0.10462017,0.08008259,-0.018473992,0.21469952,-0.08579504,0.04907944,0.2174788,0.103003934,-0.17573984,0.022053324,0.15786794,-0.18864478,0.25075313,-0.117812,0.21982263,106
-0.10629813,-0.00069649756,0.07301536,-0.09936809,0.2723422,0.17101695,0.014768232,0.10695467,-0.1996519,-0.049755298,0.08682124,-0.045092765,0.16076174,0.03276028,-0.04396255,0.086503305,-0.029227566,0.22136618,-0.08405019,-0.00019653191,0.21656287,0.100841396,-0.14243522,0.01514309,0.09719724,-0.19462092,0.22077616,-0.11088979,0.22941454,107
